Session,Match_Number,Venue,Date_and_Time,Winning_Team,First_team,Second_Team,Link
2013,60,"JSCA International Cricket Stadium, Ranchi","MAY, SUN 12 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 5 WICKETS,"KOLKATA KNIGHT RIDERS
116/5
(19.2 OV)","ROYAL CHALLENGERS BANGALORE
115/9
(20 OV )",https://www.iplt20.com/match/2013/10386
2013,59,"IS Bindra Stadium, Mohali","MAY, SAT 11 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 30 RUNS,"PUNJAB KINGS
120/9
(20 OV)","SUNRISERS HYDERABAD
150/7
(20 OV )",https://www.iplt20.com/match/2013/10385
2013,58,Pune,"MAY, SAT 11 , 4:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"PUNE WARRIORS INDIA
112/8
(20 OV)","MUMBAI INDIANS
116/5
(18.5 OV )",https://www.iplt20.com/match/2013/10384
2013,57,"Arun Jaitley Stadium, Delhi","MAY, FRI 10 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 4 RUNS,"DELHI DAREDEVILS
179/7
(20 OV)","ROYAL CHALLENGERS BANGALORE
183/4
(20 OV )",https://www.iplt20.com/match/2013/10383
2013,56,Pune,"MAY, THU 9 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 46 RUNS,"PUNE WARRIORS INDIA
106
(19.3 OV)","KOLKATA KNIGHT RIDERS
152/6
(20 OV )",https://www.iplt20.com/match/2013/10382
2013,55,"IS Bindra Stadium, Mohali","MAY, THU 9 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 8 WICKETS,"PUNJAB KINGS
145/6
(20 OV)","RAJASTHAN ROYALS
147/2
(19 OV )",https://www.iplt20.com/match/2013/10381
2013,54,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, WED 8 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 77 RUNS,"SUNRISERS HYDERABAD
146/8
(20 OV)","CHENNAI SUPER KINGS
223/3
(20 OV )",https://www.iplt20.com/match/2013/10380
2013,53,"Wankhede Stadium, Mumbai","MAY, TUE 7 , 8:00 pm IST",MUMBAI INDIANS WON BY 65 RUNS,"MUMBAI INDIANS
170/6
(20 OV)","KOLKATA KNIGHT RIDERS
105
(18.2 OV )",https://www.iplt20.com/match/2013/10379
2013,52,"Sawai Mansingh Stadium, Jaipur","MAY, TUE 7 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 9 WICKETS,"RAJASTHAN ROYALS
155/1
(17.5 OV)","DELHI DAREDEVILS
154/4
(20 OV )",https://www.iplt20.com/match/2013/10378
2013,51,"IS Bindra Stadium, Mohali","MAY, MON 6 , 8:00 pm IST",PUNJAB KINGS WON BY 6 WICKETS,"PUNJAB KINGS
194/4
(18 OV)","ROYAL CHALLENGERS BANGALORE
190/3
(20 OV )",https://www.iplt20.com/match/2013/10377
2013,50,"Sawai Mansingh Stadium, Jaipur","MAY, SUN 5 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 5 WICKETS,"RAJASTHAN ROYALS
182/5
(19.5 OV)","PUNE WARRIORS INDIA
178/4
(20 OV )",https://www.iplt20.com/match/2013/10376
2013,49,"Wankhede Stadium, Mumbai","MAY, SUN 5 , 4:00 pm IST",MUMBAI INDIANS WON BY 60 RUNS,"MUMBAI INDIANS
139/5
(20 OV)","CHENNAI SUPER KINGS
79
(15.2 OV )",https://www.iplt20.com/match/2013/10375
2013,48,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, SAT 4 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 6 WICKETS,"SUNRISERS HYDERABAD
81/4
(13.5 OV)","DELHI DAREDEVILS
80
(19.1 OV )",https://www.iplt20.com/match/2013/10374
2013,47,"Eden Gardens, Kolkata","MAY, FRI 3 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS,"KOLKATA KNIGHT RIDERS
133/2
(17.2 OV)","RAJASTHAN ROYALS
132/6
(20 OV )",https://www.iplt20.com/match/2013/10373
2013,46,Pune,"MAY, THU 2 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 17 RUNS,"PUNE WARRIORS INDIA
170/9
(20 OV)","ROYAL CHALLENGERS BANGALORE
187/3
(20 OV )",https://www.iplt20.com/match/2013/10372
2013,45,"M. A. Chidambaram Stadium, Chennai","MAY, THU 2 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 15 RUNS,"CHENNAI SUPER KINGS
186/4
(20 OV)","PUNJAB KINGS
171/6
(20 OV )",https://www.iplt20.com/match/2013/10371
2013,44,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur","MAY, WED 1 , 8:00 pm IST",DELHI DAREDEVILS WON BY 7 WICKETS,"DELHI DAREDEVILS
137/3
(17.5 OV)","KOLKATA KNIGHT RIDERS
136/7
(20 OV )",https://www.iplt20.com/match/2013/10370
2013,43,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, WED 1 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"SUNRISERS HYDERABAD
130/3
(18 OV)","MUMBAI INDIANS
129/4
(20 OV )",https://www.iplt20.com/match/2013/10369
2013,42,Pune,"APR, TUE 30 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 37 RUNS,"PUNE WARRIORS INDIA
127/9
(20 OV)","CHENNAI SUPER KINGS
164/3
(20 OV )",https://www.iplt20.com/match/2013/10368
2013,41,"Wankhede Stadium, Mumbai","APR, MON 29 , 8:00 pm IST",MUMBAI INDIANS WON BY 4 RUNS,"MUMBAI INDIANS
174/3
(20 OV)","PUNJAB KINGS
170
(20 OV )",https://www.iplt20.com/match/2013/10367
2013,40,"Sawai Mansingh Stadium, Jaipur","APR, MON 29 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 4 WICKETS,"RAJASTHAN ROYALS
173/6
(19.5 OV)","ROYAL CHALLENGERS BANGALORE
171/6
(20 OV )",https://www.iplt20.com/match/2013/10366
2013,39,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur","APR, SUN 28 , 8:00 pm IST",DELHI DAREDEVILS WON BY 15 RUNS,"DELHI DAREDEVILS
164/5
(20 OV)","PUNE WARRIORS INDIA
149/4
(20 OV )",https://www.iplt20.com/match/2013/10365
2013,38,"M. A. Chidambaram Stadium, Chennai","APR, SUN 28 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 14 RUNS,"CHENNAI SUPER KINGS
200/3
(20 OV)","KOLKATA KNIGHT RIDERS
186/4
(20 OV )",https://www.iplt20.com/match/2013/10364
2013,37,"Wankhede Stadium, Mumbai","APR, SAT 27 , 8:00 pm IST",MUMBAI INDIANS WON BY 58 RUNS,"MUMBAI INDIANS
194/7
(20 OV)","ROYAL CHALLENGERS BANGALORE
136/7
(20 OV )",https://www.iplt20.com/match/2013/10363
2013,36,"Sawai Mansingh Stadium, Jaipur","APR, SAT 27 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 8 WICKETS,"RAJASTHAN ROYALS
146/2
(17.5 OV)","SUNRISERS HYDERABAD
144/9
(20 OV )",https://www.iplt20.com/match/2013/10362
2013,35,"Eden Gardens, Kolkata","APR, FRI 26 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"KOLKATA KNIGHT RIDERS
150/4
(18.2 OV)","PUNJAB KINGS
149/6
(20 OV )",https://www.iplt20.com/match/2013/10361
2013,34,"M. A. Chidambaram Stadium, Chennai","APR, THU 25 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS,"CHENNAI SUPER KINGS
160/5
(19.4 OV)","SUNRISERS HYDERABAD
159/6
(20 OV )",https://www.iplt20.com/match/2013/10360
2013,33,"Eden Gardens, Kolkata","APR, WED 24 , 8:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"KOLKATA KNIGHT RIDERS
159/6
(20 OV)","MUMBAI INDIANS
162/5
(19.5 OV )",https://www.iplt20.com/match/2013/10359
2013,32,"Arun Jaitley Stadium, Delhi","APR, TUE 23 , 8:00 pm IST",PUNJAB KINGS WON BY 5 WICKETS,"DELHI DAREDEVILS
120/7
(20 OV)","PUNJAB KINGS
121/5
(17 OV )",https://www.iplt20.com/match/2013/10358
2013,31,"M. Chinnaswamy Stadium, Bengaluru","APR, TUE 23 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 130 RUNS,"ROYAL CHALLENGERS BANGALORE
263/5
(20 OV)","PUNE WARRIORS INDIA
133/9
(20 OV )",https://www.iplt20.com/match/2013/10357
2013,30,"M. A. Chidambaram Stadium, Chennai","APR, MON 22 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS,"CHENNAI SUPER KINGS
186/5
(19.5 OV)","RAJASTHAN ROYALS
185/4
(20 OV )",https://www.iplt20.com/match/2013/10356
2013,29,"IS Bindra Stadium, Mohali","APR, SUN 21 , 8:00 pm IST",PUNJAB KINGS WON BY 7 WICKETS,"PUNJAB KINGS
186/3
(19.5 OV)","PUNE WARRIORS INDIA
185/4
(20 OV )",https://www.iplt20.com/match/2013/10355
2013,28,"Arun Jaitley Stadium, Delhi","APR, SUN 21 , 4:00 pm IST",DELHI DAREDEVILS WON BY 9 WICKETS,"DELHI DAREDEVILS
165/1
(17 OV)","MUMBAI INDIANS
161/4
(20 OV )",https://www.iplt20.com/match/2013/10354
2013,27,"M. Chinnaswamy Stadium, Bengaluru","APR, SAT 20 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
123/3
(17.5 OV)","RAJASTHAN ROYALS
117
(19.4 OV )",https://www.iplt20.com/match/2013/10353
2013,26,"Eden Gardens, Kolkata","APR, SAT 20 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 4 WICKETS,"KOLKATA KNIGHT RIDERS
119/9
(20 OV)","CHENNAI SUPER KINGS
124/6
(19.1 OV )",https://www.iplt20.com/match/2013/10352
2013,25,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, FRI 19 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 5 WICKETS,"SUNRISERS HYDERABAD
127/5
(18.5 OV)","PUNJAB KINGS
123/9
(20 OV )",https://www.iplt20.com/match/2013/10351
2013,24,"Arun Jaitley Stadium, Delhi","APR, THU 18 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 86 RUNS,"DELHI DAREDEVILS
83
(17.3 OV)","CHENNAI SUPER KINGS
169/4
(20 OV )",https://www.iplt20.com/match/2013/10350
2013,23,"Sawai Mansingh Stadium, Jaipur","APR, WED 17 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 87 RUNS,"RAJASTHAN ROYALS
179/3
(20 OV)","MUMBAI INDIANS
92
(18.2 OV )",https://www.iplt20.com/match/2013/10349
2013,22,Pune,"APR, WED 17 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 11 RUNS,"PUNE WARRIORS INDIA
108
(19 OV)","SUNRISERS HYDERABAD
119/8
(20 OV )",https://www.iplt20.com/match/2013/10348
2013,21,"M. Chinnaswamy Stadium, Bengaluru","APR, TUE 16 , 8:00 pm IST",MATCH TIED (ROYAL CHALLENGERS BANGALORE WON SUPER OVER),"ROYAL CHALLENGERS BANGALORE
152/7
(20 OV)","DELHI DAREDEVILS
152/5
(20 OV )",https://www.iplt20.com/match/2013/10347
2013,20,"IS Bindra Stadium, Mohali","APR, TUE 16 , 4:00 pm IST",PUNJAB KINGS WON BY 4 RUNS,"PUNJAB KINGS
157/9
(20 OV)","KOLKATA KNIGHT RIDERS
153/9
(20 OV )",https://www.iplt20.com/match/2013/10346
2013,19,"M. A. Chidambaram Stadium, Chennai","APR, MON 15 , 8:00 pm IST",PUNE WARRIORS INDIA WON BY 24 RUNS,"CHENNAI SUPER KINGS
135/8
(20 OV)","PUNE WARRIORS INDIA
159/5
(20 OV )",https://www.iplt20.com/match/2013/10345
2013,18,"Sawai Mansingh Stadium, Jaipur","APR, SUN 14 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 6 WICKETS,"RAJASTHAN ROYALS
126/4
(19.2 OV)","PUNJAB KINGS
124
(18.5 OV )",https://www.iplt20.com/match/2013/10344
2013,17,"Eden Gardens, Kolkata","APR, SUN 14 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 48 RUNS,"KOLKATA KNIGHT RIDERS
180/4
(20 OV)","SUNRISERS HYDERABAD
132/7
(20 OV )",https://www.iplt20.com/match/2013/10343
2013,16,"M. A. Chidambaram Stadium, Chennai","APR, SAT 13 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 4 WICKETS,"CHENNAI SUPER KINGS
166/6
(19.5 OV)","ROYAL CHALLENGERS BANGALORE
165/6
(20 OV )",https://www.iplt20.com/match/2013/10342
2013,15,"Wankhede Stadium, Mumbai","APR, SAT 13 , 4:00 pm IST",MUMBAI INDIANS WON BY 41 RUNS,"MUMBAI INDIANS
183/3
(20 OV)","PUNE WARRIORS INDIA
142/8
(20 OV )",https://www.iplt20.com/match/2013/10341
2013,14,"Arun Jaitley Stadium, Delhi","APR, FRI 12 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 3 WICKETS,"DELHI DAREDEVILS
114/8
(20 OV)","SUNRISERS HYDERABAD
115/7
(19.2 OV )",https://www.iplt20.com/match/2013/10340
2013,13,Pune,"APR, THU 11 , 8:00 pm IST",PUNE WARRIORS INDIA WON BY 7 WICKETS,"PUNE WARRIORS INDIA
148/3
(18.4 OV)","RAJASTHAN ROYALS
145/5
(20 OV )",https://www.iplt20.com/match/2013/10339
2013,12,"M. Chinnaswamy Stadium, Bengaluru","APR, THU 11 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 8 WICKETS,"ROYAL CHALLENGERS BANGALORE
158/2
(17.3 OV)","KOLKATA KNIGHT RIDERS
154/8
(20 OV )",https://www.iplt20.com/match/2013/10338
2013,11,"IS Bindra Stadium, Mohali","APR, WED 10 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 10 WICKETS,"PUNJAB KINGS
138
(19.5 OV)","CHENNAI SUPER KINGS
139/0
(17.2 OV )",https://www.iplt20.com/match/2013/10337
2013,10,"Wankhede Stadium, Mumbai","APR, TUE 9 , 8:00 pm IST",MUMBAI INDIANS WON BY 44 RUNS,"MUMBAI INDIANS
209/5
(20 OV)","DELHI DAREDEVILS
165/9
(20 OV )",https://www.iplt20.com/match/2013/10336
2013,9,"M. Chinnaswamy Stadium, Bengaluru","APR, TUE 9 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
162/3
(17.4 OV)","SUNRISERS HYDERABAD
161/6
(20 OV )",https://www.iplt20.com/match/2013/10335
2013,8,"Sawai Mansingh Stadium, Jaipur","APR, MON 8 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 19 RUNS,"RAJASTHAN ROYALS
144/6
(20 OV)","KOLKATA KNIGHT RIDERS
125
(19 OV )",https://www.iplt20.com/match/2013/10334
2013,7,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, SUN 7 , 8:00 pm IST",MATCH TIED (SUNRISERS HYDERABAD WON SUPER OVER),"SUNRISERS HYDERABAD
130/7
(20 OV)","ROYAL CHALLENGERS BANGALORE
130/8
(20 OV )",https://www.iplt20.com/match/2013/10333
2013,6,Pune,"APR, SUN 7 , 4:00 pm IST",PUNJAB KINGS WON BY 8 WICKETS,"PUNE WARRIORS INDIA
99/9
(20 OV)","PUNJAB KINGS
100/2
(12.2 OV )",https://www.iplt20.com/match/2013/10332
2013,5,"M. A. Chidambaram Stadium, Chennai","APR, SAT 6 , 8:00 pm IST",MUMBAI INDIANS WON BY 9 RUNS,"CHENNAI SUPER KINGS
139/9
(20 OV)","MUMBAI INDIANS
148/6
(20 OV )",https://www.iplt20.com/match/2013/10331
2013,4,"Arun Jaitley Stadium, Delhi","APR, SAT 6 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 5 RUNS,"DELHI DAREDEVILS
160/6
(20 OV)","RAJASTHAN ROYALS
165/7
(20 OV )",https://www.iplt20.com/match/2013/10330
2013,3,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, FRI 5 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 22 RUNS,"SUNRISERS HYDERABAD
126/6
(20 OV)","PUNE WARRIORS INDIA
104
(18.5 OV )",https://www.iplt20.com/match/2013/10329
2013,2,"M. Chinnaswamy Stadium, Bengaluru","APR, THU 4 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 2 RUNS,"ROYAL CHALLENGERS BANGALORE
156/5
(20 OV)","MUMBAI INDIANS
154/5
(20 OV )",https://www.iplt20.com/match/2013/10328
2013,1,"Eden Gardens, Kolkata","APR, WED 3 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"KOLKATA KNIGHT RIDERS
129/4
(18.4 OV)","DELHI DAREDEVILS
128
(20 OV )",https://www.iplt20.com/match/2013/10327
2014,60,"M. Chinnaswamy Stadium, Bengaluru","JUN, SUN 1 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 3 WICKETS,"PUNJAB KINGS
199/4
(20 OV)","KOLKATA KNIGHT RIDERS
200/7
(19.3 OV )",https://www.iplt20.com/match/2014/10462
2014,59,"Wankhede Stadium, Mumbai","MAY, FRI 30 , 8:00 pm IST",PUNJAB KINGS WON BY 24 RUNS,"PUNJAB KINGS
226/6
(20 OV)","CHENNAI SUPER KINGS
202/7
(20 OV )",https://www.iplt20.com/match/2014/10461
2014,58,"Brabourne Stadium, Mumbai","MAY, WED 28 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 7 WICKETS,"CHENNAI SUPER KINGS
176/3
(18.4 OV)","MUMBAI INDIANS
173/8
(20 OV )",https://www.iplt20.com/match/2014/10460
2014,57,"Eden Gardens, Kolkata","MAY, WED 28 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 28 RUNS,"PUNJAB KINGS
135/8
(20 OV)","KOLKATA KNIGHT RIDERS
163/8
(20 OV )",https://www.iplt20.com/match/2014/10459
2014,56,"Wankhede Stadium, Mumbai","MAY, SUN 25 , 8:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"MUMBAI INDIANS
195/5
(14.4 OV)","RAJASTHAN ROYALS
189/4
(20 OV )",https://www.iplt20.com/match/2014/10458
2014,55,"IS Bindra Stadium, Mohali","MAY, SUN 25 , 4:00 pm IST",PUNJAB KINGS WON BY 7 WICKETS,"PUNJAB KINGS
119/3
(13.5 OV)","DELHI DAREDEVILS
115
(18.1 OV )",https://www.iplt20.com/match/2014/10457
2014,54,"Eden Gardens, Kolkata","MAY, SAT 24 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 4 WICKETS,"KOLKATA KNIGHT RIDERS
161/6
(14.2 OV)","SUNRISERS HYDERABAD
160/7
(20 OV )",https://www.iplt20.com/match/2014/10456
2014,53,"M. Chinnaswamy Stadium, Bengaluru","MAY, SAT 24 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 8 WICKETS,"ROYAL CHALLENGERS BANGALORE
154/6
(20 OV)","CHENNAI SUPER KINGS
160/2
(17.4 OV )",https://www.iplt20.com/match/2014/10455
2014,52,"IS Bindra Stadium, Mohali","MAY, FRI 23 , 8:00 pm IST",PUNJAB KINGS WON BY 16 RUNS,"PUNJAB KINGS
179/4
(20 OV)","RAJASTHAN ROYALS
163/8
(20 OV )",https://www.iplt20.com/match/2014/10454
2014,51,"Wankhede Stadium, Mumbai","MAY, FRI 23 , 4:00 pm IST",MUMBAI INDIANS WON BY 15 RUNS,"MUMBAI INDIANS
173
(19.3 OV)","DELHI DAREDEVILS
158/4
(20 OV )",https://www.iplt20.com/match/2014/10453
2014,50,"JSCA International Cricket Stadium, Ranchi","MAY, THU 22 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 6 WICKETS,"CHENNAI SUPER KINGS
185/3
(20 OV)","SUNRISERS HYDERABAD
189/4
(19.4 OV )",https://www.iplt20.com/match/2014/10452
2014,49,"Eden Gardens, Kolkata","MAY, THU 22 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 30 RUNS,"KOLKATA KNIGHT RIDERS
195/4
(20 OV)","ROYAL CHALLENGERS BANGALORE
165/5
(20 OV )",https://www.iplt20.com/match/2014/10451
2014,48,"IS Bindra Stadium, Mohali","MAY, WED 21 , 8:00 pm IST",MUMBAI INDIANS WON BY 7 WICKETS,"PUNJAB KINGS
156/8
(20 OV)","MUMBAI INDIANS
159/3
(19 OV )",https://www.iplt20.com/match/2014/10450
2014,47,"Eden Gardens, Kolkata","MAY, TUE 20 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS,"KOLKATA KNIGHT RIDERS
156/2
(18 OV)","CHENNAI SUPER KINGS
154/4
(20 OV )",https://www.iplt20.com/match/2014/10449
2014,46,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, TUE 20 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"SUNRISERS HYDERABAD
161/3
(19.4 OV)","ROYAL CHALLENGERS BANGALORE
160/6
(20 OV )",https://www.iplt20.com/match/2014/10448
2014,45,"Arun Jaitley Stadium, Delhi","MAY, MON 19 , 8:00 pm IST",PUNJAB KINGS WON BY 4 WICKETS,"DELHI DAREDEVILS
164/7
(20 OV)","PUNJAB KINGS
165/6
(19.4 OV )",https://www.iplt20.com/match/2014/10447
2014,44,"Narendra Modi Stadium, Ahmedabad","MAY, MON 19 , 4:00 pm IST",MUMBAI INDIANS WON BY 25 RUNS,"RAJASTHAN ROYALS
153/8
(20 OV)","MUMBAI INDIANS
178/3
(20 OV )",https://www.iplt20.com/match/2014/10446
2014,43,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, SUN 18 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"SUNRISERS HYDERABAD
142/8
(20 OV)","KOLKATA KNIGHT RIDERS
146/3
(19.4 OV )",https://www.iplt20.com/match/2014/10445
2014,42,"JSCA International Cricket Stadium, Ranchi","MAY, SUN 18 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 5 WICKETS,"CHENNAI SUPER KINGS
138/4
(20 OV)","ROYAL CHALLENGERS BANGALORE
142/5
(19.5 OV )",https://www.iplt20.com/match/2014/10444
2014,41,"Narendra Modi Stadium, Ahmedabad","MAY, THU 15 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 62 RUNS,"RAJASTHAN ROYALS
201/6
(20 OV)","DELHI DAREDEVILS
139/9
(20 OV )",https://www.iplt20.com/match/2014/10443
2014,40,"Barabati Stadium, Cuttack","MAY, WED 14 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"KOLKATA KNIGHT RIDERS
142/4
(18.4 OV)","MUMBAI INDIANS
141/5
(20 OV )",https://www.iplt20.com/match/2014/10442
2014,39,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, WED 14 , 4:00 pm IST",PUNJAB KINGS WON BY 6 WICKETS,"SUNRISERS HYDERABAD
205/5
(20 OV)","PUNJAB KINGS
211/4
(18.4 OV )",https://www.iplt20.com/match/2014/10441
2014,38,"M. Chinnaswamy Stadium, Bengaluru","MAY, TUE 13 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 16 RUNS,"ROYAL CHALLENGERS BANGALORE
186/4
(20 OV)","DELHI DAREDEVILS
170/7
(20 OV )",https://www.iplt20.com/match/2014/10440
2014,37,"JSCA International Cricket Stadium, Ranchi","MAY, TUE 13 , 4:00 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS,"CHENNAI SUPER KINGS
149/5
(19.4 OV)","RAJASTHAN ROYALS
148/8
(20 OV )",https://www.iplt20.com/match/2014/10439
2014,36,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, MON 12 , 8:00 pm IST",MUMBAI INDIANS WON BY 7 WICKETS,"SUNRISERS HYDERABAD
157/3
(20 OV)","MUMBAI INDIANS
160/3
(18.4 OV )",https://www.iplt20.com/match/2014/10438
2014,35,"M. Chinnaswamy Stadium, Bengaluru","MAY, SUN 11 , 8:00 pm IST",RAJASTHAN ROYALS WON BY 5 WICKETS,"ROYAL CHALLENGERS BANGALORE
190/5
(20 OV)","RAJASTHAN ROYALS
191/5
(18.5 OV )",https://www.iplt20.com/match/2014/10437
2014,34,"Barabati Stadium, Cuttack","MAY, SUN 11 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 9 WICKETS,"PUNJAB KINGS
149/8
(20 OV)","KOLKATA KNIGHT RIDERS
150/1
(18 OV )",https://www.iplt20.com/match/2014/10436
2014,33,"Wankhede Stadium, Mumbai","MAY, SAT 10 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 4 WICKETS,"MUMBAI INDIANS
157/6
(20 OV)","CHENNAI SUPER KINGS
160/6
(19.3 OV )",https://www.iplt20.com/match/2014/10435
2014,32,"Arun Jaitley Stadium, Delhi","MAY, SAT 10 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 8 WICKETS (D/L METHOD),"DELHI DAREDEVILS
143/7
(20 OV)","SUNRISERS HYDERABAD
44/2
(4.2 OV )",https://www.iplt20.com/match/2014/10434
2014,31,"M. Chinnaswamy Stadium, Bengaluru","MAY, FRI 9 , 8:00 pm IST",PUNJAB KINGS WON BY 32 RUNS,"ROYAL CHALLENGERS BANGALORE
166/9
(20 OV)","PUNJAB KINGS
198/8
(20 OV )",https://www.iplt20.com/match/2014/10433
2014,30,"Narendra Modi Stadium, Ahmedabad","MAY, THU 8 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 32 RUNS,"RAJASTHAN ROYALS
102
(19.5 OV)","SUNRISERS HYDERABAD
134/9
(20 OV )",https://www.iplt20.com/match/2014/10432
2014,29,"Barabati Stadium, Cuttack","MAY, WED 7 , 8:00 pm IST",PUNJAB KINGS WON BY 44 RUNS,"PUNJAB KINGS
231/4
(20 OV)","CHENNAI SUPER KINGS
187/6
(20 OV )",https://www.iplt20.com/match/2014/10431
2014,28,"Arun Jaitley Stadium, Delhi","MAY, WED 7 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS,"DELHI DAREDEVILS
160/5
(20 OV)","KOLKATA KNIGHT RIDERS
161/2
(18.2 OV )",https://www.iplt20.com/match/2014/10430
2014,27,"Wankhede Stadium, Mumbai","MAY, TUE 6 , 8:00 pm IST",MUMBAI INDIANS WON BY 19 RUNS,"MUMBAI INDIANS
187/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
168/8
(20 OV )",https://www.iplt20.com/match/2014/10429
2014,26,"Arun Jaitley Stadium, Delhi","MAY, MON 5 , 8:00 pm IST",CHENNAI SUPER KINGS WON BY 8 WICKETS,"DELHI DAREDEVILS
178/5
(20 OV)","CHENNAI SUPER KINGS
181/2
(19.4 OV )",https://www.iplt20.com/match/2014/10428
2014,25,"Narendra Modi Stadium, Ahmedabad","MAY, MON 5 , 4:00 pm IST",RAJASTHAN ROYALS WON BY 10 RUNS,"RAJASTHAN ROYALS
170/6
(20 OV)","KOLKATA KNIGHT RIDERS
160/6
(20 OV )",https://www.iplt20.com/match/2014/10427
2014,24,"M. Chinnaswamy Stadium, Bengaluru","MAY, SUN 4 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 4 WICKETS,"ROYAL CHALLENGERS BANGALORE
158/6
(19.5 OV)","SUNRISERS HYDERABAD
155/6
(20 OV )",https://www.iplt20.com/match/2014/10426
